particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability
7861,0.06236157926567457,-0.0353794589992418,0.0,0.0,0.3144,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7862,0.06506965269782057,-0.03092687557292106,0.0,0.0,0.31444000000000005,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7863,0.013462796259397346,0.00870212837042791,0.0,0.0,0.31448000000000004,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7864,0.04652353430505773,0.022551669973906837,0.0,0.0,0.31452,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7865,0.07488655027610831,0.011131843986389138,0.0,0.0,0.31456,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7866,0.06624350058875231,-0.014951774969782382,0.0,0.0,0.31460000000000005,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7867,0.06103777729845104,-0.02011871324735024,0.0,0.0,0.31464000000000003,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7868,0.050658604466495775,0.014627032438093096,0.0,0.0,0.31468,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7869,0.059700561840365686,-0.0005293388981667507,0.0,0.0,0.31472,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7870,0.06687726176640116,0.0359824635509582,0.0,0.0,0.31476000000000004,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7871,0.08121227988937603,0.014543344491245572,0.0,0.0,0.3148,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7872,0.09070584218834182,0.0023859276774194356,0.0,0.0,0.31484,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7873,0.08337902553961793,0.045574717462977005,0.0,0.0,0.31488000000000005,1e-15,1e-06,1200.0,0.0,7,1,,0.0
7874,0.030206930447537972,0.002951992064198286,0.0,0.0,0.31492000000000003,1e-15,1e-06,1200.0,0.0,8,2,,0.0
7875,0.051014341821732895,0.006114116448285057,0.0,0.0,0.31496,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7876,0.07605262437423521,-0.03699728839571659,0.0,0.0,0.315,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7877,0.0665333100588727,0.057809691809640254,0.0,0.0,0.31504000000000004,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7878,0.05117597934864709,0.013187998996831174,0.0,0.0,0.31508,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7879,0.08279533700811947,0.0021569068167345278,0.0,0.0,0.31512,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7880,0.06137423055568622,0.020846639942477527,0.0,0.0,0.31516000000000005,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7881,0.07065289640814049,0.028634815051945643,0.0,0.0,0.31520000000000004,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7882,0.055047952734295656,0.01910954796476893,0.0,0.0,0.31524,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7883,0.07636429123197366,-0.008933671074027436,0.0,0.0,0.31528,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7884,0.07866320480315027,-0.022022568670849105,0.0,0.0,0.31532000000000004,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7885,0.05944087565208561,0.06348617249555678,0.0,0.0,0.31536000000000003,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7886,0.09386776466306249,0.01770724838287604,0.0,0.0,0.3154,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7887,0.09014607352112408,0.06285860371784041,0.0,0.0,0.31544,1e-15,1e-06,1200.0,0.0,7,1,,0.0
7888,0.09762190713855017,-0.028388643729293173,0.0,0.0,0.31548000000000004,1e-15,1e-06,1200.0,0.0,8,2,,0.0
7889,0.059900166500757066,0.017746067193253064,0.0,0.0,0.31552,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7890,0.02563527737222213,0.012269688090707812,0.0,0.0,0.31556,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7891,0.014340115307020628,0.010465584091554557,0.0,0.0,0.31560000000000005,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7892,0.07607250207581769,0.023469281245425053,0.0,0.0,0.31564000000000003,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7893,0.02230917205317797,0.020160788433377763,0.0,0.0,0.31568,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7894,0.09152970533578182,0.012554578699297651,0.0,0.0,0.31572,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7895,0.0963391435624513,0.04658762996176796,0.0,0.0,0.31576000000000004,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7896,0.05327747457712826,0.013031813742307791,0.0,0.0,0.3158,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7897,0.053885383370618455,-0.007397006269472671,0.0,0.0,0.31584,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7898,0.09114714934624016,-0.019580182855345005,0.0,0.0,0.31588000000000005,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7899,0.07560165144627491,0.035670891604835664,0.0,0.0,0.31592000000000003,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7900,0.06524917296442886,0.0019213039050621338,0.0,0.0,0.31596,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7901,0.06593372390500513,-0.0035217246389017327,0.0,0.0,0.316,1e-15,1e-06,1200.0,0.0,7,1,,0.0
7902,0.07345605472451165,0.02933898189950982,0.0,0.0,0.31604000000000004,1e-15,1e-06,1200.0,0.0,8,2,,0.0
7903,0.05400469670431184,-0.001052023732488682,0.0,0.0,0.31608,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7904,0.015090491440939852,0.004832978352607434,0.0,0.0,0.31612,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7905,0.013502513399599788,0.003974596490785296,0.0,0.0,0.31616000000000005,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7906,0.05410405972497552,0.05458969701368052,0.0,0.0,0.31620000000000004,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7907,0.08435285200740114,0.016495350452273558,0.0,0.0,0.31624,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7908,0.07538765011226746,-0.032338052868211495,0.0,0.0,0.31628,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7909,0.0012245552202988972,0.016941179206665137,0.0,0.0,0.31632000000000005,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7910,0.09489296020284536,0.053361546696363955,0.0,0.0,0.31636000000000003,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7911,0.06710782062404604,-0.001460684345118017,0.0,0.0,0.3164,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7912,0.08626370974005967,-0.013760326649357384,0.0,0.0,0.31644,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7913,0.09870930068108946,-0.03183839390151125,0.0,0.0,0.31648000000000004,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7914,0.08105529299355607,0.03842972791155607,0.0,0.0,0.31652,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7915,0.06723495912907475,-0.022822481066508988,0.0,0.0,0.31656,1e-15,1e-06,1200.0,0.0,7,1,,0.0
7916,0.08748375997886221,0.055658810540101904,0.0,0.0,0.31660000000000005,1e-15,1e-06,1200.0,0.0,8,2,,0.0
7917,0.05828694403867039,0.019756758522211128,0.0,0.0,0.31664000000000003,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7918,0.06552867624075404,-0.026157144727204394,0.0,0.0,0.31668,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7919,0.05383188579593197,0.024458181241400034,0.0,0.0,0.31672,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7920,0.09168149102206392,-0.033597813060964744,0.0,0.0,0.31676000000000004,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7921,0.0834946155151023,0.05926466194055516,0.0,0.0,0.3168,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7922,0.09345482083847984,0.03768147820961853,0.0,0.0,0.31684,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7923,0.08576250732187658,0.024851049848961002,0.0,0.0,0.31688000000000005,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7924,0.0812294186768486,-0.02136612654345861,0.0,0.0,0.31692000000000004,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7925,0.0708591265177669,0.004040638329629637,0.0,0.0,0.31696,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7926,0.08971265859493034,-0.03736352416504072,0.0,0.0,0.317,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7927,0.061232102736972764,0.026992204976890945,0.0,0.0,0.31704000000000004,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7928,0.08937063310489943,0.034092148389705895,0.0,0.0,0.31708000000000003,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7929,0.08656463813782754,-0.026357686431004453,0.0,0.0,0.31712,1e-15,1e-06,1200.0,0.0,7,1,,0.0
7930,0.017121840760393647,0.007105293915596899,0.0,0.0,0.31716000000000005,1e-15,1e-06,1200.0,0.0,8,2,,0.0
7931,0.09452758380504599,0.017425198989553997,0.0,0.0,0.31720000000000004,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7932,0.1005077607226094,0.03334494903766326,0.0,0.0,0.31724,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7933,0.08635467594009207,0.042765588110976124,0.0,0.0,0.31728,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7934,0.06548299607766288,0.028150301864185143,0.0,0.0,0.31732000000000005,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7935,0.08883534354952567,0.030604174925125956,0.0,0.0,0.31736000000000003,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7936,0.053430547957145524,0.010840564069019686,0.0,0.0,0.3174,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7937,0.06235115327279652,-0.03374464509208124,0.0,0.0,0.31744,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7938,0.06142866810689787,0.04779495199133682,0.0,0.0,0.31748000000000004,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7939,0.07522137990458203,0.003985157769308946,0.0,0.0,0.31752,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7940,0.0949901049258345,-0.013480120578470034,0.0,0.0,0.31756,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7941,0.09655921320470516,-0.03467069422237901,0.0,0.0,0.31760000000000005,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7942,0.08156903215346589,0.0036825913918476947,0.0,0.0,0.31764000000000003,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7943,0.0218022690769577,0.013626014226154986,0.0,0.0,0.31768,1e-15,1e-06,1200.0,0.0,7,1,,0.0
7944,0.06945782641090927,0.031593862917431256,0.0,0.0,0.31772,1e-15,1e-06,1200.0,0.0,8,2,,0.0
7945,0.09177266181799666,0.03609281592347619,0.0,0.0,0.31776000000000004,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7946,0.062272960081115485,-0.007651208890331409,0.0,0.0,0.3178,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7947,0.0980932717198186,0.014404801985032079,0.0,0.0,0.31784,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7948,0.05832127254028225,-0.0007649012224463761,0.0,0.0,0.31788000000000005,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7949,0.09246834766410547,-0.029622211453939992,0.0,0.0,0.31792000000000004,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7950,0.08484296234916963,0.04203735208655024,0.0,0.0,0.31796,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7951,0.05864008178527776,0.023215530758839368,0.0,0.0,0.318,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7952,0.04212527506674068,0.023000358150641397,0.0,0.0,0.31804000000000004,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7953,0.06546072242855017,0.05674376189635662,0.0,0.0,0.31808000000000003,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7954,0.08291126169245695,0.048601744643303836,0.0,0.0,0.31812,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7955,0.02365052514284399,0.021351334449609342,0.0,0.0,0.31816,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7956,0.0182462956004196,0.019840789738440008,0.0,0.0,0.31820000000000004,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7957,0.07769405764981346,-0.03472075603605907,0.0,0.0,0.31824,1e-15,1e-06,1200.0,0.0,7,1,,0.0
7958,0.0832132630198057,-0.021745561258983075,0.0,0.0,0.31828,1e-15,1e-06,1200.0,0.0,8,2,,0.0
7959,0.06500615422718338,-0.028476430957255664,0.0,0.0,0.31832000000000005,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7960,0.07601536009134176,-0.005005205096773074,0.0,0.0,0.31836000000000003,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7961,0.008843665954512653,0.017855022515551565,0.0,0.0,0.3184,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7962,0.09143899369723303,0.015335307792935456,0.0,0.0,0.31844,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7963,0.09749256821874117,0.0473773785841948,0.0,0.0,0.31848000000000004,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7964,0.07327997304483706,-0.008376472152977987,0.0,0.0,0.31852,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7965,0.07640554859795477,0.052945171840859166,0.0,0.0,0.31856,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7966,0.0665315045968236,0.05994677867489289,0.0,0.0,0.31860000000000005,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7967,0.08852332499927018,0.02432476817693143,0.0,0.0,0.31864000000000003,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7968,0.05811402761797966,-0.03611275348453049,0.0,0.0,0.31868,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7969,0.05748638096623636,0.010482077696793195,0.0,0.0,0.31872,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7970,0.07232184004816786,-0.012258883945427013,0.0,0.0,0.31876000000000004,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7971,0.06218559293494256,-0.0353907485722929,0.0,0.0,0.31880000000000003,1e-15,1e-06,1200.0,0.0,7,1,,0.0
7972,0.06654781389868719,0.034765117707267465,0.0,0.0,0.31884,1e-15,1e-06,1200.0,0.0,8,2,,0.0
7973,0.03589374263329277,0.003544443954411202,0.0,0.0,0.31888000000000005,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7974,0.0756490147223973,0.035410293601746884,0.0,0.0,0.31892000000000004,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7975,0.08640187079064256,-0.03355462560665658,0.0,0.0,0.31896,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7976,0.09601045020261836,0.023764843742959285,0.0,0.0,0.319,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7977,0.0340716038720409,0.009554158406982717,0.0,0.0,0.31904000000000005,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7978,0.06137365587864224,0.0349518260849019,0.0,0.0,0.31908000000000003,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7979,0.05120019014081162,0.020984020457778887,0.0,0.0,0.31912,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7980,0.050478164696100725,0.016137116127875717,0.0,0.0,0.31916,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7981,0.0771222790201635,-0.018265366905175363,0.0,0.0,0.31920000000000004,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7982,0.04188349100495521,0.00562088601394202,0.0,0.0,0.31924,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7983,0.056446337981070696,-0.02638465037090021,0.0,0.0,0.31928,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7984,0.03050161965396657,0.006889684384449339,0.0,0.0,0.31932000000000005,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7985,0.012871488546339035,0.00248855655738463,0.0,0.0,0.31936000000000003,1e-15,1e-06,1200.0,0.0,7,1,,0.0
7986,0.0716254863231057,-0.030358885676510308,0.0,0.0,0.3194,1e-15,1e-06,1200.0,0.0,8,2,,0.0
7987,0.08206237578733051,0.009970304893578693,0.0,0.0,0.31944,1e-15,1e-06,1200.0,0.0,9,1,,0.0
7988,0.008171286146879538,0.015542922103785405,0.0,0.0,0.31948000000000004,1e-15,1e-06,1200.0,0.0,1,2,,0.0
7989,0.00023428803764565312,0.01052797025131187,0.0,0.0,0.31952,1e-15,1e-06,1200.0,0.0,2,1,,0.0
7990,0.07392419246989605,-0.00936259348928595,0.0,0.0,0.31956,1e-15,1e-06,1200.0,0.0,5,2,,0.0
7991,0.0894776475440111,-0.012017570257831334,0.0,0.0,0.31960000000000005,1e-15,1e-06,1200.0,0.0,6,1,,0.0
7992,0.09242514469283158,-0.010801681573361605,0.0,0.0,0.31964000000000004,1e-15,1e-06,1200.0,0.0,7,2,,0.0
7993,0.06996626273338584,0.013564927221958093,0.0,0.0,0.31968,1e-15,1e-06,1200.0,0.0,8,1,,0.0
7994,0.06526165161461027,0.04233593814251893,0.0,0.0,0.31972,1e-15,1e-06,1200.0,0.0,9,2,,0.0
7995,0.058083523527933674,0.007332416810049824,0.0,0.0,0.31976000000000004,1e-15,1e-06,1200.0,0.0,1,1,,0.0
7996,0.07070705766108909,-0.018237677794137652,0.0,0.0,0.31980000000000003,1e-15,1e-06,1200.0,0.0,2,2,,0.0
7997,0.06957660922732799,0.011676723910439304,0.0,0.0,0.31984,1e-15,1e-06,1200.0,0.0,5,1,,0.0
7998,0.07045511620007576,0.015770946090906342,0.0,0.0,0.31988000000000005,1e-15,1e-06,1200.0,0.0,6,2,,0.0
7999,0.020095666064737658,0.012306257498562985,0.0,0.0,0.31992000000000004,1e-15,1e-06,1200.0,0.0,7,1,,0.0
8000,0.02761471216577219,0.021280250527916864,0.0,0.0,0.31996,1e-15,1e-06,1200.0,0.0,8,2,,0.0
8001,0.05211987961222314,0.009068559452254885,0.0,0.0,0.32,1e-15,1e-06,1200.0,0.0,9,1,,0.0
8002,0.04192406025416386,0.01641920978794831,0.0,0.0,0.32004000000000005,1e-15,1e-06,1200.0,0.0,1,2,,0.0
8003,0.028267748320260112,0.01657917270542347,0.0,0.0,0.32008000000000003,1e-15,1e-06,1200.0,0.0,2,1,,0.0
8004,0.08222454413571469,0.0532171129044612,0.0,0.0,0.32012,1e-15,1e-06,1200.0,0.0,5,2,,0.0
8005,0.08646858713999563,-0.026599304178179007,0.0,0.0,0.32016,1e-15,1e-06,1200.0,0.0,6,1,,0.0
8006,0.0015452568063128343,0.024403984783767547,0.0,0.0,0.32020000000000004,1e-15,1e-06,1200.0,0.0,7,2,,0.0
8007,0.061841597457642346,0.02527452210674803,0.0,0.0,0.32024,1e-15,1e-06,1200.0,0.0,8,1,,0.0
8008,0.05605461966614667,0.034770248373542555,0.0,0.0,0.32028,1e-15,1e-06,1200.0,0.0,9,2,,0.0
8009,0.06750146332218028,-0.0320415077052608,0.0,0.0,0.32032000000000005,1e-15,1e-06,1200.0,0.0,1,1,,0.0
8010,0.03417460582886046,0.02023365428426556,0.0,0.0,0.32036000000000003,1e-15,1e-06,1200.0,0.0,2,2,,0.0
8011,0.07873097955582394,0.042972433867642844,0.0,0.0,0.3204,1e-15,1e-06,1200.0,0.0,5,1,,0.0
8012,0.07639093129650336,0.05875482906922597,0.0,0.0,0.32044,1e-15,1e-06,1200.0,0.0,6,2,,0.0
8013,0.056545275109114064,-0.006799488433030781,0.0,0.0,0.32048000000000004,1e-15,1e-06,1200.0,0.0,7,1,,0.0
8014,0.06527072556046175,0.04786887267387404,0.0,0.0,0.32052,1e-15,1e-06,1200.0,0.0,8,2,,0.0
8015,0.0696209489982685,-0.03701268757717496,0.0,0.0,0.32056,1e-15,1e-06,1200.0,0.0,9,1,,0.0
8016,0.07530167738071192,0.031826523600781975,0.0,0.0,0.32060000000000005,1e-15,1e-06,1200.0,0.0,1,2,,0.0
8017,0.08658093046714929,0.04655983118545369,0.0,0.0,0.32064000000000004,1e-15,1e-06,1200.0,0.0,2,1,,0.0
8018,0.09508025423537247,-0.005886927281146932,0.0,0.0,0.32068,1e-15,1e-06,1200.0,0.0,5,2,,0.0
8019,0.0910810370722984,0.06259482629518817,0.0,0.0,0.32072,1e-15,1e-06,1200.0,0.0,6,1,,0.0
8020,0.08505159992174156,-0.032597058749569835,0.0,0.0,0.32076000000000005,1e-15,1e-06,1200.0,0.0,7,2,,0.0
8021,0.08187232951427983,0.00707988383380116,0.0,0.0,0.32080000000000003,1e-15,1e-06,1200.0,0.0,8,1,,0.0
8022,0.005800397205052266,0.010645388646357844,0.0,0.0,0.32084,1e-15,1e-06,1200.0,0.0,9,2,,0.0
8023,0.09314324824697157,-0.01736895938007667,0.0,0.0,0.32088,1e-15,1e-06,1200.0,0.0,1,1,,0.0
8024,0.018552274522643367,0.02140935439004148,0.0,0.0,0.32092000000000004,1e-15,1e-06,1200.0,0.0,2,2,,0.0
8025,0.07214807772410733,0.04943004242570534,0.0,0.0,0.32096,1e-15,1e-06,1200.0,0.0,5,1,,0.0
8026,0.07051503234680234,-0.0073916704319366,0.0,0.0,0.321,1e-15,1e-06,1200.0,0.0,6,2,,0.0
8027,0.04626677295693478,0.012677841978191233,0.0,0.0,0.32104000000000005,1e-15,1e-06,1200.0,0.0,7,1,,0.0
8028,0.042764947562889476,0.024697214041617798,0.0,0.0,0.32108000000000003,1e-15,1e-06,1200.0,0.0,8,2,,0.0
8029,0.09746720180026511,-0.02388386411758145,0.0,0.0,0.32112,1e-15,1e-06,1200.0,0.0,9,1,,0.0
8030,0.06803341043791639,0.018977408939352215,0.0,0.0,0.32116,1e-15,1e-06,1200.0,0.0,1,2,,0.0
8031,0.07163223086366383,0.025556451625008234,0.0,0.0,0.32120000000000004,1e-15,1e-06,1200.0,0.0,2,1,,0.0
8032,0.09042714625173456,0.016283059457739498,0.0,0.0,0.32124,1e-15,1e-06,1200.0,0.0,5,2,,0.0
8033,0.06707168578952519,-0.028213328447940323,0.0,0.0,0.32128,1e-15,1e-06,1200.0,0.0,6,1,,0.0
8034,0.0060352311867577875,0.016686232897286195,0.0,0.0,0.32132000000000005,1e-15,1e-06,1200.0,0.0,7,2,,0.0
8035,0.05877050605282084,0.06183494630414247,0.0,0.0,0.32136000000000003,1e-15,1e-06,1200.0,0.0,8,1,,0.0
8036,0.037858702754261835,0.013676475828786278,0.0,0.0,0.3214,1e-15,1e-06,1200.0,0.0,9,2,,0.0
8037,0.0028471632543686644,0.019979413528425628,0.0,0.0,0.32144,1e-15,1e-06,1200.0,0.0,1,1,,0.0
8038,0.05807570116935219,0.04233908979862643,0.0,0.0,0.32148000000000004,1e-15,1e-06,1200.0,0.0,2,2,,0.0
8039,0.03417499053301424,0.02335503357729553,0.0,0.0,0.32152000000000003,1e-15,1e-06,1200.0,0.0,5,1,,0.0
8040,0.08618414062936453,-0.02407452841078669,0.0,0.0,0.32156,1e-15,1e-06,1200.0,0.0,6,2,,0.0
8041,0.06613485119563683,0.05354960941935937,0.0,0.0,0.32160000000000005,1e-15,1e-06,1200.0,0.0,7,1,,0.0
8042,0.06180905586858745,-0.03735778298212429,0.0,0.0,0.32164000000000004,1e-15,1e-06,1200.0,0.0,8,2,,0.0
8043,0.08476161195239691,-0.029085078036383428,0.0,0.0,0.32168,1e-15,1e-06,1200.0,0.0,9,1,,0.0
8044,0.017737337010768302,0.009203573742296533,0.0,0.0,0.32172,1e-15,1e-06,1200.0,0.0,1,2,,0.0
8045,0.05882089573371766,0.03875572186109547,0.0,0.0,0.32176000000000005,1e-15,1e-06,1200.0,0.0,2,1,,0.0
8046,0.09240519901048541,0.022439197837400095,0.0,0.0,0.32180000000000003,1e-15,1e-06,1200.0,0.0,5,2,,0.0
8047,0.07606969540277014,0.04365967015294215,0.0,0.0,0.32184,1e-15,1e-06,1200.0,0.0,6,1,,0.0
8048,0.07321936160900692,-0.032368554988230935,0.0,0.0,0.32188,1e-15,1e-06,1200.0,0.0,7,2,,0.0
8049,0.03566864262054274,0.012043027744081756,0.0,0.0,0.32192000000000004,1e-15,1e-06,1200.0,0.0,8,1,,0.0
8050,0.10009099328845665,-0.027521469941420275,0.0,0.0,0.32196,1e-15,1e-06,1200.0,0.0,9,2,,0.0
8051,0.09443398677073446,0.02175244400885211,0.0,0.0,0.322,1e-15,1e-06,1200.0,0.0,1,1,,0.0
8052,0.029701446781016955,0.012400500735991768,0.0,0.0,0.32204000000000005,1e-15,1e-06,1200.0,0.0,2,2,,0.0
8053,0.09172666685438713,0.027918269809319364,0.0,0.0,0.32208000000000003,1e-15,1e-06,1200.0,0.0,5,1,,0.0
8054,0.0649495967442171,0.03110313488774864,0.0,0.0,0.32212,1e-15,1e-06,1200.0,0.0,6,2,,0.0
8055,0.048097248743582885,0.0018000559536005944,0.0,0.0,0.32216,1e-15,1e-06,1200.0,0.0,7,1,,0.0
8056,0.05715578387799229,-0.0032913889351888497,0.0,0.0,0.32220000000000004,1e-15,1e-06,1200.0,0.0,8,2,,0.0
8057,0.08112847721493247,0.011258997552543379,0.0,0.0,0.32224,1e-15,1e-06,1200.0,0.0,9,1,,0.0
8058,0.07167292527095176,0.04490463478735242,0.0,0.0,0.32228,1e-15,1e-06,1200.0,0.0,1,2,,0.0
8059,0.010411044619133497,0.005687268500136976,0.0,0.0,0.32232000000000005,1e-15,1e-06,1200.0,0.0,2,1,,0.0
8060,0.0922078377448735,0.03287082209481692,0.0,0.0,0.32236000000000004,1e-15,1e-06,1200.0,0.0,5,2,,0.0
8061,0.05510489754679697,-0.01338459354870818,0.0,0.0,0.3224,1e-15,1e-06,1200.0,0.0,6,1,,0.0
8062,0.016027497472337476,0.02502458819852097,0.0,0.0,0.32244,1e-15,1e-06,1200.0,0.0,7,2,,0.0
8063,0.026989769979501803,0.00850936470900597,0.0,0.0,0.32248000000000004,1e-15,1e-06,1200.0,0.0,8,1,,0.0
8064,0.09204650820456596,0.0005550086024015953,0.0,0.0,0.32252000000000003,1e-15,1e-06,1200.0,0.0,9,2,,0.0
8065,0.06270794872089701,0.062418179257988766,0.0,0.0,0.32256,1e-15,1e-06,1200.0,0.0,1,1,,0.0
8066,0.07660232397251912,-0.022645590544939677,0.0,0.0,0.32260000000000005,1e-15,1e-06,1200.0,0.0,2,2,,0.0
8067,0.07647636287412617,0.025093891039960195,0.0,0.0,0.32264000000000004,1e-15,1e-06,1200.0,0.0,5,1,,0.0
8068,0.06519613274837063,0.05808237267756769,0.0,0.0,0.32268,1e-15,1e-06,1200.0,0.0,6,2,,0.0
8069,0.05849196806018259,-0.03538321388807565,0.0,0.0,0.32272,1e-15,1e-06,1200.0,0.0,7,1,,0.0
8070,0.07749143005963728,-0.02014168542688628,0.0,0.0,0.32276000000000005,1e-15,1e-06,1200.0,0.0,8,2,,0.0
8071,0.0706344031941973,0.01722427966765196,0.0,0.0,0.32280000000000003,1e-15,1e-06,1200.0,0.0,9,1,,0.0
8072,0.054685510630143666,0.009480278992029112,0.0,0.0,0.32284,1e-15,1e-06,1200.0,0.0,1,2,,0.0
8073,0.07619095753612894,-0.022599959528443785,0.0,0.0,0.32288,1e-15,1e-06,1200.0,0.0,2,1,,0.0
8074,0.03549555978544578,0.02375350292094063,0.0,0.0,0.32292000000000004,1e-15,1e-06,1200.0,0.0,5,2,,0.0
8075,0.09471256307241527,0.01125158418783478,0.0,0.0,0.32296,1e-15,1e-06,1200.0,0.0,6,1,,0.0
8076,0.07860015053899758,0.0275545091802895,0.0,0.0,0.323,1e-15,1e-06,1200.0,0.0,7,2,,0.0
8077,0.046533712115412955,0.007068536649166385,0.0,0.0,0.32304000000000005,1e-15,1e-06,1200.0,0.0,8,1,,0.0
